Grafitti am Service Center Studium	https://www.google.com/maps/place/47.994788,7.844112
Gedenktafel	https://www.google.com/maps/place/47.981159,7.899721
Dank den Schweizern	https://www.google.com/maps/place/47.984925,7.854106
Graffiti Heads	https://www.google.com/maps/place/48.069742,7.89612
Stadtkapelle	https://www.google.com/maps/place/48.093286,7.960232
Weingarten Mosaik	https://www.google.com/maps/place/47.99452,7.810071
Statue Alexander Ecker	https://www.google.com/maps/place/48.000941,7.850436
Scheffelhof	https://www.google.com/maps/place/48.094336,7.96506
Steinman Mit Mütze	https://www.google.com/maps/place/47.991697,7.880158
Europa Wir Kommen	https://www.google.com/maps/place/47.987688,7.873265
Pyramide	https://www.google.com/maps/place/47.995289,7.81054
Holzeule 1	https://www.google.com/maps/place/48.072607,7.893046
Freiburger Wasserweg	https://www.google.com/maps/place/47.982515,7.904379
Heimat	https://www.google.com/maps/place/47.998239,7.848161
Beachvolleyball	https://www.google.com/maps/place/48.071417,7.897231
Gewaltopfer Baum	https://www.google.com/maps/place/47.9961,7.846522
Kirche der Paul-Gerhardt-Gemeinde	https://www.google.com/maps/place/48.107489,7.97654
Kriegsopfer-Gedenkstein	https://www.google.com/maps/place/48.074808,7.893166
Brunnen an der Sparkasse	https://www.google.com/maps/place/48.094061,7.963002
Orgelfabrik Xaver Bruder	https://www.google.com/maps/place/48.091024,7.964873
Denzlingen St. Jakobus Kirche	https://www.google.com/maps/place/48.070214,7.890756
Dädalus-Skulptur	https://www.google.com/maps/place/48.093736,7.970389
Kleiner Meyerhof	https://www.google.com/maps/place/47.996289,7.847652
Waldkircher Friedhof	https://www.google.com/maps/place/48.094674,7.972455
Schlösslescheune von 1614	https://www.google.com/maps/place/48.091314,7.965717
Ebnet Schlössle	https://www.google.com/maps/place/47.987484,7.901901
Nathan Block Stolperstein	https://www.google.com/maps/place/47.9942,7.843178
Platz der Weißen Rose	https://www.google.com/maps/place/47.994306,7.846806
Ufo In Waldkirch	https://www.google.com/maps/place/48.088683,7.944578
Station Drechseln	https://www.google.com/maps/place/48.066021,7.8532
Suggentalerweg	https://www.google.com/maps/place/48.068293,7.913283
KGII Concrete Structure	https://www.google.com/maps/place/47.997158,7.844247
Freiburg Hauptbahnhof	https://www.google.com/maps/place/47.997595,7.842275
Rupert-Fischer-Brunnen	https://www.google.com/maps/place/48.00496,7.87346
Antike Vase	https://www.google.com/maps/place/47.998211,7.843328
Naturerlebnispark Waldkirch	https://www.google.com/maps/place/48.087315,7.951912
Der Anker	https://www.google.com/maps/place/48.000783,7.845103
Steinfigur	https://www.google.com/maps/place/48.071247,7.899848
Vereinte Nationen 	https://www.google.com/maps/place/47.989863,7.872497
Stolpersteine	https://www.google.com/maps/place/47.998363,7.844539
Alte Schmiede	https://www.google.com/maps/place/48.065772,7.852636
Kreisel Konzerthaus	https://www.google.com/maps/place/47.995863,7.841659
Nerthus-Kult	https://www.google.com/maps/place/48.065523,7.852948
Freiburg Im Breisgau	https://www.google.com/maps/place/47.99579,7.842209
Spinning Top	https://www.google.com/maps/place/47.99538,7.841128
Post Mann	https://www.google.com/maps/place/48.000312,7.8131
Kreuz von Batzenhäusle 	https://www.google.com/maps/place/48.086363,7.93039
Spielplatz im Heidach	https://www.google.com/maps/place/48.068433,7.905703
Schlangenrutsche	https://www.google.com/maps/place/48.001312,7.806456
Kunst Am Platz	https://www.google.com/maps/place/47.99755,7.859092
Energytails Fountain	https://www.google.com/maps/place/47.992089,7.872052
Minigolf Denzlingen	https://www.google.com/maps/place/48.073496,7.903337
Spielplatz Erfurter Straße	https://www.google.com/maps/place/48.072079,7.901286
Mensatotempfahl	https://www.google.com/maps/place/48.002449,7.849214
Intercity Hotel Skulptur	https://www.google.com/maps/place/47.997105,7.841821
Commerzbank Freiburg	https://www.google.com/maps/place/47.99858,7.843627
Kristallographie	https://www.google.com/maps/place/48.002677,7.850305
Spechtpassage	https://www.google.com/maps/place/47.99451,7.841235
Stolpersteine Abraham und Grumbacher	https://www.google.com/maps/place/47.997417,7.843671
Kneippanlage	https://www.google.com/maps/place/48.094076,7.981475
G.v. Hevesy Stolperstein	https://www.google.com/maps/place/48.001365,7.847575
